age,education,marital-status,relationship,race,gender,hours-per-week,income
36,Masters,Never-married,Not-in-family,White,Female,60,>50K
40,Assoc-acdm,Married-civ-spouse,Husband,White,Male,40,>50K
27,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
36,HS-grad,Divorced,Not-in-family,White,Male,50,<=50K
36,11th,Married-civ-spouse,Husband,White,Male,40,<=50K
44,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
48,HS-grad,Separated,Unmarried,White,Female,25,<=50K
43,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
43,5th-6th,Separated,Not-in-family,Other,Male,40,<=50K
41,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
29,HS-grad,Married-civ-spouse,Wife,White,Female,30,<=50K
31,HS-grad,Never-married,Not-in-family,Black,Male,30,<=50K
54,9th,Married-civ-spouse,Husband,White,Male,40,<=50K
36,Assoc-acdm,Divorced,Unmarried,White,Female,36,<=50K
37,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
27,HS-grad,Never-married,Own-child,White,Male,40,<=50K
52,Preschool,Married-civ-spouse,Husband,White,Male,50,>50K
40,Some-college,Married-civ-spouse,Husband,Black,Male,70,>50K
24,HS-grad,Never-married,Not-in-family,Asian-Pac-Islander,Male,40,<=50K
49,9th,Divorced,Unmarried,White,Female,45,<=50K
22,Some-college,Never-married,Unmarried,White,Female,30,<=50K
28,HS-grad,Married-civ-spouse,Husband,White,Male,45,<=50K
61,HS-grad,Never-married,Not-in-family,Black,Female,34,<=50K
59,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
31,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
35,HS-grad,Married-spouse-absent,Unmarried,White,Female,52,<=50K
37,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
42,Bachelors,Married-civ-spouse,Husband,White,Male,45,>50K
21,Some-college,Never-married,Own-child,Black,Male,40,<=50K
40,HS-grad,Divorced,Not-in-family,White,Female,40,<=50K
23,Some-college,Never-married,Own-child,White,Female,10,<=50K
37,Masters,Married-civ-spouse,Husband,White,Male,50,>50K
38,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
36,HS-grad,Married-spouse-absent,Unmarried,White,Female,40,>50K
48,HS-grad,Divorced,Not-in-family,White,Female,40,<=50K
42,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
30,HS-grad,Never-married,Unmarried,Black,Female,35,<=50K
37,Assoc-voc,Married-civ-spouse,Husband,White,Male,39,<=50K
29,Masters,Never-married,Not-in-family,White,Male,55,>50K
47,Bachelors,Divorced,Not-in-family,White,Female,45,<=50K
47,HS-grad,Married-civ-spouse,Husband,White,Male,42,<=50K
33,HS-grad,Never-married,Not-in-family,White,Male,48,<=50K
24,Assoc-acdm,Never-married,Not-in-family,White,Male,50,<=50K
68,HS-grad,Widowed,Not-in-family,White,Female,12,<=50K
43,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
25,Assoc-acdm,Never-married,Not-in-family,White,Male,40,<=50K
27,HS-grad,Married-civ-spouse,Wife,White,Female,40,<=50K
50,Preschool,Married-civ-spouse,Husband,White,Male,60,>50K
19,Some-college,Never-married,Not-in-family,White,Male,60,<=50K
32,11th,Never-married,Own-child,Black,Female,40,<=50K
30,HS-grad,Never-married,Own-child,White,Female,40,<=50K
41,Some-college,Never-married,Unmarried,Black,Female,99,<=50K
21,Some-college,Never-married,Own-child,White,Male,40,<=50K
32,12th,Divorced,Not-in-family,White,Male,30,<=50K
47,Bachelors,Married-civ-spouse,Wife,White,Female,45,<=50K
34,Preschool,Never-married,Not-in-family,White,Female,47,>50K
47,Bachelors,Married-civ-spouse,Husband,White,Male,60,>50K
31,10th,Never-married,Own-child,White,Male,99,<=50K
45,Some-college,Married-civ-spouse,Wife,Black,Female,25,<=50K
40,Some-college,Never-married,Unmarried,White,Male,38,<=50K
31,Masters,Never-married,Not-in-family,Asian-Pac-Islander,Male,60,>50K
32,HS-grad,Married-civ-spouse,Husband,White,Male,50,>50K
40,Some-college,Divorced,Not-in-family,White,Male,40,<=50K
37,5th-6th,Married-civ-spouse,Husband,White,Male,60,<=50K
31,Preschool,Married-civ-spouse,Husband,White,Male,50,<=50K
31,12th,Separated,Own-child,White,Male,40,<=50K
18,11th,Never-married,Own-child,White,Male,30,<=50K
61,HS-grad,Divorced,Other-relative,White,Female,40,<=50K
28,Assoc-acdm,Never-married,Not-in-family,White,Female,40,<=50K
47,HS-grad,Married-civ-spouse,Husband,White,Male,50,>50K
55,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
35,11th,Never-married,Not-in-family,White,Male,40,<=50K
31,HS-grad,Never-married,Own-child,White,Male,40,<=50K
36,Assoc-voc,Married-civ-spouse,Wife,White,Female,50,>50K
58,Doctorate,Married-civ-spouse,Husband,White,Male,32,>50K
33,Bachelors,Married-civ-spouse,Husband,White,Male,50,<=50K
33,Bachelors,Married-civ-spouse,Husband,White,Male,45,<=50K
30,12th,Married-civ-spouse,Husband,White,Male,44,<=50K
45,Some-college,Never-married,Not-in-family,White,Female,60,<=50K
51,Bachelors,Never-married,Not-in-family,Asian-Pac-Islander,Female,35,<=50K
44,5th-6th,Married-civ-spouse,Husband,White,Male,40,<=50K
54,Masters,Married-civ-spouse,Husband,White,Male,40,<=50K
42,Bachelors,Never-married,Unmarried,White,Female,50,<=50K
19,HS-grad,Never-married,Own-child,White,Female,35,<=50K
31,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
34,Bachelors,Never-married,Not-in-family,White,Female,20,<=50K
27,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
44,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
35,Assoc-voc,Married-civ-spouse,Husband,White,Male,42,>50K
46,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
30,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
63,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
37,Bachelors,Married-civ-spouse,Husband,Black,Male,40,>50K
58,5th-6th,Widowed,Unmarried,White,Female,70,<=50K
48,Bachelors,Married-civ-spouse,Husband,White,Male,70,>50K
30,10th,Never-married,Not-in-family,White,Male,50,<=50K
45,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
63,Bachelors,Married-civ-spouse,Husband,White,Male,50,<=50K
53,Preschool,Never-married,Not-in-family,White,Male,40,>50K
42,HS-grad,Separated,Unmarried,White,Female,40,<=50K
31,Bachelors,Married-civ-spouse,Wife,White,Female,40,>50K
32,Masters,Never-married,Not-in-family,Black,Male,40,<=50K
27,Some-college,Never-married,Not-in-family,White,Female,40,<=50K
60,HS-grad,Married-spouse-absent,Not-in-family,White,Male,40,<=50K
24,HS-grad,Married-civ-spouse,Other-relative,White,Male,40,<=50K
37,Bachelors,Never-married,Not-in-family,White,Female,20,<=50K
34,HS-grad,Separated,Unmarried,White,Female,32,<=50K
40,Bachelors,Divorced,Unmarried,White,Female,35,<=50K
19,Some-college,Never-married,Not-in-family,White,Female,40,<=50K
21,Some-college,Never-married,Own-child,White,Female,40,<=50K
36,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
46,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
51,Some-college,Married-civ-spouse,Husband,White,Male,55,>50K
27,HS-grad,Separated,Not-in-family,White,Male,40,<=50K
50,Some-college,Married-civ-spouse,Husband,White,Male,56,>50K
31,Some-college,Never-married,Not-in-family,White,Female,40,<=50K
34,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
32,12th,Married-civ-spouse,Wife,White,Female,40,<=50K
41,Some-college,Divorced,Own-child,White,Male,12,<=50K
54,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
34,Bachelors,Never-married,Unmarried,White,Female,41,<=50K
28,Bachelors,Married-civ-spouse,Husband,White,Male,50,<=50K
17,11th,Never-married,Own-child,White,Female,13,<=50K
22,11th,Never-married,Not-in-family,White,Male,40,<=50K
47,5th-6th,Married-civ-spouse,Wife,White,Female,40,>50K
34,HS-grad,Married-spouse-absent,Not-in-family,White,Female,35,<=50K
45,Assoc-voc,Married-civ-spouse,Husband,White,Male,60,<=50K
58,HS-grad,Never-married,Other-relative,Amer-Indian-Eskimo,Male,40,<=50K
75,HS-grad,Widowed,Not-in-family,White,Female,16,<=50K
18,11th,Never-married,Other-relative,White,Female,15,<=50K
45,Some-college,Divorced,Not-in-family,Black,Male,40,<=50K
32,HS-grad,Married-civ-spouse,Wife,White,Female,40,<=50K
34,Some-college,Married-civ-spouse,Husband,White,Male,63,<=50K
34,Some-college,Divorced,Not-in-family,White,Male,66,<=50K
49,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
18,10th,Never-married,Own-child,Black,Male,40,<=50K
41,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
41,HS-grad,Divorced,Not-in-family,White,Female,45,<=50K
30,HS-grad,Never-married,Own-child,White,Female,40,<=50K
17,11th,Never-married,Own-child,White,Female,20,<=50K
58,HS-grad,Married-civ-spouse,Husband,White,Male,80,<=50K
19,Some-college,Never-married,Own-child,White,Male,40,<=50K
35,HS-grad,Never-married,Not-in-family,White,Male,50,<=50K
44,Bachelors,Married-civ-spouse,Wife,Black,Female,36,>50K
28,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
42,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
45,Some-college,Never-married,Not-in-family,White,Male,45,<=50K
25,HS-grad,Never-married,Own-child,White,Male,40,<=50K
40,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
20,Some-college,Never-married,Own-child,White,Male,20,<=50K
27,Some-college,Never-married,Unmarried,White,Female,40,<=50K
59,12th,Widowed,Other-relative,White,Female,48,<=50K
18,Some-college,Never-married,Own-child,White,Female,20,<=50K
27,HS-grad,Married-civ-spouse,Wife,White,Female,35,<=50K
47,HS-grad,Divorced,Not-in-family,White,Male,70,<=50K
67,Bachelors,Married-civ-spouse,Husband,White,Male,24,>50K
33,9th,Never-married,Own-child,White,Female,44,<=50K
63,Some-college,Divorced,Not-in-family,White,Female,30,<=50K
40,Masters,Married-civ-spouse,Husband,White,Male,40,<=50K
30,Preschool,Never-married,Not-in-family,White,Male,40,<=50K
28,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
28,7th-8th,Never-married,Own-child,White,Male,40,<=50K
49,Assoc-acdm,Married-civ-spouse,Husband,White,Male,35,<=50K
20,Some-college,Never-married,Not-in-family,White,Female,25,<=50K
49,Some-college,Married-civ-spouse,Husband,White,Male,41,>50K
18,11th,Never-married,Own-child,White,Male,40,<=50K
28,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
45,HS-grad,Married-civ-spouse,Wife,White,Female,37,<=50K
57,9th,Married-civ-spouse,Wife,White,Female,38,<=50K
35,Bachelors,Married-civ-spouse,Husband,White,Male,65,>50K
66,HS-grad,Married-civ-spouse,Husband,White,Male,16,<=50K
47,Bachelors,Divorced,Not-in-family,White,Female,35,>50K
57,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
25,HS-grad,Married-civ-spouse,Husband,White,Male,48,<=50K
35,Some-college,Divorced,Not-in-family,White,Male,40,<=50K
23,Bachelors,Never-married,Unmarried,White,Male,40,<=50K
29,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
18,Some-college,Never-married,Not-in-family,White,Female,40,<=50K
23,Some-college,Never-married,Own-child,White,Male,40,<=50K
22,Assoc-voc,Never-married,Not-in-family,White,Female,37,<=50K
30,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
26,Assoc-acdm,Married-civ-spouse,Wife,White,Female,40,>50K
52,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
30,HS-grad,Never-married,Own-child,White,Male,38,<=50K
36,HS-grad,Never-married,Not-in-family,White,Male,30,<=50K
34,HS-grad,Divorced,Other-relative,White,Female,40,<=50K
59,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
26,Bachelors,Never-married,Not-in-family,White,Male,10,<=50K
22,Some-college,Never-married,Own-child,Asian-Pac-Islander,Male,24,<=50K
47,HS-grad,Married-civ-spouse,Husband,White,Male,45,<=50K
65,HS-grad,Widowed,Not-in-family,White,Female,50,<=50K
50,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
50,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
29,HS-grad,Married-civ-spouse,Husband,White,Male,50,>50K
58,HS-grad,Divorced,Unmarried,White,Male,20,<=50K
56,HS-grad,Married-civ-spouse,Husband,White,Male,45,<=50K
22,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
34,HS-grad,Married-civ-spouse,Husband,White,Male,80,<=50K
45,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
30,HS-grad,Divorced,Not-in-family,White,Female,40,<=50K
40,Some-college,Married-civ-spouse,Wife,White,Female,45,>50K
52,HS-grad,Widowed,Not-in-family,White,Female,20,<=50K
44,Bachelors,Married-civ-spouse,Husband,White,Male,45,<=50K
44,HS-grad,Never-married,Unmarried,White,Male,20,<=50K
27,Bachelors,Separated,Not-in-family,White,Female,60,<=50K
24,HS-grad,Never-married,Own-child,White,Male,44,<=50K
28,Bachelors,Never-married,Own-child,White,Female,45,<=50K
40,Bachelors,Married-civ-spouse,Wife,White,Female,72,>50K
67,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
49,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
36,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
17,10th,Never-married,Own-child,White,Male,40,<=50K
51,HS-grad,Divorced,Not-in-family,White,Female,60,>50K
72,Masters,Married-civ-spouse,Husband,White,Male,30,<=50K
21,HS-grad,Never-married,Own-child,White,Male,20,<=50K
59,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
32,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
21,HS-grad,Never-married,Own-child,White,Male,50,<=50K
29,HS-grad,Never-married,Unmarried,Black,Female,40,<=50K
29,11th,Married-civ-spouse,Husband,White,Male,44,<=50K
59,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
23,Some-college,Married-civ-spouse,Husband,White,Male,55,<=50K
67,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,12,<=50K
26,HS-grad,Never-married,Not-in-family,White,Female,38,<=50K
35,Some-college,Never-married,Not-in-family,White,Female,40,<=50K
41,Some-college,Widowed,Unmarried,White,Female,40,<=50K
31,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
29,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
19,Some-college,Never-married,Not-in-family,White,Male,15,<=50K
23,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
31,Some-college,Never-married,Not-in-family,White,Female,50,<=50K
80,7th-8th,Married-civ-spouse,Husband,White,Male,35,<=50K
22,Bachelors,Never-married,Not-in-family,White,Female,30,<=50K
67,Bachelors,Married-civ-spouse,Husband,White,Male,8,<=50K
46,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
35,Bachelors,Never-married,Not-in-family,Black,Male,40,<=50K
32,Assoc-acdm,Married-civ-spouse,Husband,White,Male,40,>50K
44,HS-grad,Divorced,Unmarried,White,Female,33,<=50K
24,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
46,Bachelors,Married-civ-spouse,Wife,White,Female,40,>50K
52,Bachelors,Married-civ-spouse,Husband,White,Male,44,>50K
24,HS-grad,Divorced,Own-child,White,Male,40,<=50K
31,HS-grad,Never-married,Own-child,White,Female,35,<=50K
59,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
35,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
33,9th,Married-civ-spouse,Husband,White,Male,40,<=50K
34,Bachelors,Married-civ-spouse,Husband,White,Male,46,>50K
76,9th,Married-civ-spouse,Husband,White,Male,40,<=50K
41,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
33,Assoc-acdm,Never-married,Not-in-family,White,Male,40,<=50K
47,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
65,Some-college,Widowed,Not-in-family,White,Male,20,<=50K
65,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
45,9th,Divorced,Unmarried,Black,Female,40,<=50K
22,10th,Never-married,Unmarried,Black,Female,40,<=50K
36,Some-college,Married-civ-spouse,Husband,White,Male,50,>50K
66,11th,Married-civ-spouse,Husband,White,Male,32,<=50K
64,HS-grad,Widowed,Not-in-family,White,Female,70,<=50K
47,Preschool,Married-civ-spouse,Husband,White,Male,50,>50K
38,HS-grad,Divorced,Not-in-family,White,Male,30,<=50K
25,Assoc-acdm,Never-married,Not-in-family,Black,Female,40,<=50K
44,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
66,Some-college,Married-civ-spouse,Husband,White,Male,50,<=50K
33,HS-grad,Never-married,Own-child,White,Male,50,<=50K
64,10th,Married-civ-spouse,Husband,White,Male,40,<=50K
17,12th,Never-married,Own-child,White,Male,35,<=50K
26,HS-grad,Never-married,Own-child,White,Male,40,<=50K
43,HS-grad,Separated,Unmarried,White,Female,20,<=50K
40,10th,Divorced,Not-in-family,White,Male,40,<=50K
43,Preschool,Married-civ-spouse,Husband,White,Male,50,>50K
24,Bachelors,Married-civ-spouse,Wife,White,Female,40,<=50K
72,HS-grad,Married-civ-spouse,Husband,White,Male,4,<=50K
68,HS-grad,Married-civ-spouse,Husband,White,Male,15,<=50K
51,HS-grad,Never-married,Own-child,White,Male,50,<=50K
21,10th,Married-civ-spouse,Husband,White,Male,44,<=50K
18,HS-grad,Never-married,Own-child,Black,Female,30,<=50K
36,10th,Never-married,Own-child,White,Male,40,<=50K
48,Bachelors,Married-civ-spouse,Husband,White,Male,48,>50K
32,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
75,Some-college,Married-civ-spouse,Husband,White,Male,50,<=50K
25,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
42,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
17,11th,Never-married,Own-child,White,Female,20,<=50K
70,Preschool,Divorced,Not-in-family,White,Male,45,<=50K
32,Bachelors,Never-married,Not-in-family,White,Female,50,<=50K
34,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
54,7th-8th,Divorced,Not-in-family,Black,Male,40,<=50K
24,12th,Never-married,Other-relative,Other,Male,40,<=50K
46,Assoc-acdm,Never-married,Not-in-family,Black,Female,50,<=50K
44,HS-grad,Married-civ-spouse,Husband,White,Male,48,<=50K
56,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
39,HS-grad,Married-civ-spouse,Husband,White,Male,30,<=50K
46,Bachelors,Married-civ-spouse,Husband,Black,Male,40,<=50K
35,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
39,Some-college,Married-civ-spouse,Husband,White,Male,47,>50K
25,HS-grad,Never-married,Unmarried,White,Female,35,<=50K
18,11th,Never-married,Not-in-family,White,Male,30,<=50K
50,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
43,Assoc-acdm,Divorced,Not-in-family,White,Female,40,<=50K
38,HS-grad,Separated,Not-in-family,White,Female,32,<=50K
26,Some-college,Never-married,Not-in-family,White,Female,40,<=50K
48,Masters,Married-civ-spouse,Husband,White,Male,40,>50K
42,HS-grad,Married-civ-spouse,Wife,White,Female,40,>50K
22,10th,Never-married,Own-child,White,Female,30,<=50K
20,Some-college,Never-married,Own-child,White,Male,50,<=50K
27,Bachelors,Never-married,Not-in-family,White,Male,50,<=50K
31,7th-8th,Never-married,Own-child,White,Male,40,<=50K
54,HS-grad,Widowed,Unmarried,Black,Female,40,<=50K
38,Assoc-acdm,Married-civ-spouse,Wife,White,Female,40,>50K
53,HS-grad,Married-civ-spouse,Wife,Black,Female,2,<=50K
51,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
54,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
54,HS-grad,Widowed,Not-in-family,White,Female,80,<=50K
64,HS-grad,Married-civ-spouse,Husband,White,Male,39,<=50K
48,HS-grad,Married-civ-spouse,Husband,White,Male,20,<=50K
19,Some-college,Never-married,Own-child,White,Male,15,<=50K
52,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
34,Assoc-voc,Married-civ-spouse,Husband,White,Male,50,<=50K
39,12th,Married-civ-spouse,Husband,White,Male,50,<=50K
51,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
48,Some-college,Widowed,Unmarried,White,Female,40,>50K
42,Bachelors,Divorced,Not-in-family,White,Male,65,<=50K
38,HS-grad,Married-civ-spouse,Husband,White,Male,55,>50K
40,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
37,Assoc-acdm,Married-civ-spouse,Husband,White,Male,45,<=50K
60,Some-college,Married-civ-spouse,Wife,White,Female,12,<=50K
